obsid,proposal_id,proposal_pi,target_name,instrument_name,obs_title,jpegURL,t_max,t_obs_release,dataURL
266460688,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000566_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000566_nirspec_clear-prism_crf.fits
266453606,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000006685_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000006685_nirspec_clear-prism_crf.fits
266459663,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000165501_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000165501_nirspec_clear-prism_cal.fits
266453391,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000316_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000316_nirspec_clear-prism_crf.fits
266456579,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000006490_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000006490_nirspec_clear-prism_cal.fits
266447564,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000004023_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000004023_nirspec_clear-prism_cal.fits
266461238,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000598_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000598_nirspec_clear-prism_crf.fits
266448632,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000530_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000530_nirspec_clear-prism_cal.fits
266464510,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000167_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000167_nirspec_clear-prism_crf.fits
266461225,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000221_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000221_nirspec_clear-prism_crf.fits
266460685,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000036_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000036_nirspec_clear-prism_crf.fits
266453265,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000167645_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000167645_nirspec_clear-prism_cal.fits
266453055,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000462_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000462_nirspec_clear-prism_crf.fits
266465591,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000301_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000301_nirspec_clear-prism_crf.fits
266452834,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000164871_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000164871_nirspec_clear-prism_crf.fits
266453608,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000003426_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000003426_nirspec_clear-prism_crf.fits
266461236,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000008506_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000008506_nirspec_clear-prism_crf.fits
266461399,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000643_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000643_nirspec_clear-prism_crf.fits
266453177,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000567_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000567_nirspec_clear-prism_crf.fits
266461226,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000168649_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000168649_nirspec_clear-prism_crf.fits
266465549,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000162316_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000162316_nirspec_clear-prism_crf.fits
266465826,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000090_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000090_nirspec_clear-prism_crf.fits
266461806,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000175703_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000175703_nirspec_clear-prism_crf.fits
266465818,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000413_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000413_nirspec_clear-prism_crf.fits
266461795,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000004979_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000004979_nirspec_clear-prism_crf.fits
266451817,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000590_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000590_nirspec_clear-prism_cal.fits
266461804,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000181660_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000181660_nirspec_clear-prism_crf.fits
266464479,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000551_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000551_nirspec_clear-prism_crf.fits
266457788,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000007891_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000007891_nirspec_clear-prism_cal.fits
266464477,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000151_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000151_nirspec_clear-prism_crf.fits
266464476,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000171098_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000171098_nirspec_clear-prism_crf.fits
266465832,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000171523_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000171523_nirspec_clear-prism_crf.fits
266465550,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000009714_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000009714_nirspec_clear-prism_crf.fits
266461794,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000006494_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000006494_nirspec_clear-prism_crf.fits
266465824,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000539_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000539_nirspec_clear-prism_crf.fits
266464480,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000005121_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000005121_nirspec_clear-prism_crf.fits
266464478,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000407_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000407_nirspec_clear-prism_crf.fits
266465871,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000003315_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000003315_nirspec_clear-prism_crf.fits
266465592,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000417_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000417_nirspec_clear-prism_crf.fits
266466341,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000162826_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000162826_nirspec_clear-prism_crf.fits
266448633,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000008528_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000008528_nirspec_clear-prism_cal.fits
266465872,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000376_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000376_nirspec_clear-prism_crf.fits
266465858,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000005727_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000005727_nirspec_clear-prism_crf.fits
266465838,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000167299_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000167299_nirspec_clear-prism_crf.fits
266465839,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000009969_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000009969_nirspec_clear-prism_crf.fits
266465548,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000416_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000416_nirspec_clear-prism_crf.fits
266465573,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000464_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000464_nirspec_clear-prism_crf.fits
266465840,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000177187_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000177187_nirspec_clear-prism_crf.fits
266465555,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000658_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000658_nirspec_clear-prism_crf.fits
266465580,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000009998_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000009998_nirspec_clear-prism_crf.fits
266467752,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000415_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000415_nirspec_clear-prism_crf.fits
266457769,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000010597_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000010597_nirspec_clear-prism_cal.fits
266466355,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000010_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000010_nirspec_clear-prism_crf.fits
266466354,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000165748_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000165748_nirspec_clear-prism_crf.fits
266466348,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000007620_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000007620_nirspec_clear-prism_crf.fits
266466347,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000182082_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000182082_nirspec_clear-prism_crf.fits
266466614,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000179520_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000179520_nirspec_clear-prism_crf.fits
266465571,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000485_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000485_nirspec_clear-prism_crf.fits
266461403,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000315_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000315_nirspec_clear-prism_crf.fits
266467771,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000166549_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000166549_nirspec_clear-prism_crf.fits
266467777,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000367_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000367_nirspec_clear-prism_crf.fits
266467785,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000008794_nirspec_clear-prism_cal.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000008794_nirspec_clear-prism_crf.fits
266467988,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_s000171869_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_s000171869_nirspec_clear-prism_crf.fits
266464511,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_b000000660_nirspec_clear-prism_crf.jpg,2025-05-22 07:08:50.210,2025-05-22 16:07:09.993,mast:JWST/product/jw06368-o019_b000000660_nirspec_clear-prism_crf.fits
266380578,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_t057_nircam_clear-f150w_i2d.jpg,2025-05-22 05:13:27.337,2025-05-22 15:47:01.992,mast:JWST/product/jw06368-o019_t057_nircam_clear-f150w_i2d.fits
266380576,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_t057_nircam_clear-f200w_i2d.jpg,2025-05-22 07:08:41.890,2025-05-22 15:47:01.992,mast:JWST/product/jw06368-o019_t057_nircam_clear-f200w_i2d.fits
266380577,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_t057_nircam_clear-f115w_i2d.jpg,2025-05-22 03:18:12.848,2025-05-22 15:47:01.992,mast:JWST/product/jw06368-o019_t057_nircam_clear-f115w_i2d.fits
266380514,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_t057_nircam_clear-f444w_i2d.jpg,2025-05-22 07:08:41.890,2025-05-22 15:46:20.996,mast:JWST/product/jw06368-o019_t057_nircam_clear-f444w_i2d.fits
266380513,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_t057_nircam_clear-f356w_i2d.jpg,2025-05-22 05:13:27.401,2025-05-22 15:46:20.996,mast:JWST/product/jw06368-o019_t057_nircam_clear-f356w_i2d.fits
266380512,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o019_t057_nircam_clear-f277w_i2d.jpg,2025-05-22 03:18:12.848,2025-05-22 15:46:20.996,mast:JWST/product/jw06368-o019_t057_nircam_clear-f277w_i2d.fits
266451471,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o016_s000027175_nirspec_clear-prism_cal.jpg,2025-05-22 00:26:47.738,2025-05-22 13:44:45.989,mast:JWST/product/jw06368-o016_s000027175_nirspec_clear-prism_cal.fits
266449034,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Survey,mast:JWST/product/jw06368-o016_b000000208_nirspec_clear-prism_cal.jpg,2025-05-22 00:26:47.738,2025-05-22 13:44:45.989,mast:JWST/product/jw06368-o016_b000000208_nirspec_clear-prism_cal.fits
