HSTYear,HSTMonth,HSTDay,HSTHour,HSTMin,HSTSec,Temp(C),Dew_Pt(C),RH(%),Wspd(mph),Wdir(deg),Peak_Wspd(mph),Pres(mb),Rain(mm),PW(mm)
2022,9,26,7,1,1,3.95,-20.84,16,0,0,0,,,
2022,9,26,7,2,1,3.95,-20.84,16,0,0,0,,,
2022,9,26,7,3,2,4.04,-20.79,15,0,0,0,,,
2022,9,26,7,4,1,4.04,-20.79,15,0,0,0,,,
2022,9,26,7,5,1,4.03,-20.73,16,0,0,0,,,
2022,9,26,7,6,1,4.03,-20.73,16,0,0,0,,,
2022,9,26,7,7,1,4.12,-20.67,14,0,0,0,,,
2022,9,26,7,8,1,4.12,-20.67,14,0,0,0,,,
2022,9,26,7,9,1,4.17,-20.61,15,0,0,0,,,
2022,9,26,7,10,2,4.17,-20.61,15,0,0,0,,,
2022,9,26,7,11,1,4.24,-20.54,15,0,0,0,,,
2022,9,26,7,12,2,4.24,-20.54,15,0,0,0,,,
2022,9,26,7,13,1,4.44,-20.47,14,0,0,0,,,
2022,9,26,7,14,2,4.44,-20.47,14,0,0,0,,,
2022,9,26,7,15,1,4.36,-20.43,15,0,0,0,,,
2022,9,26,7,16,1,4.36,-20.43,15,0,0,0,,,
2022,9,26,7,17,1,4.45,-20.37,13,0,0,0,,,
2022,9,26,7,18,1,4.45,-20.37,13,0,0,0,,,
2022,9,26,7,19,1,4.34,-20.33,15,0,0,0,,,
2022,9,26,7,20,1,4.34,-20.33,15,0,0,0,,,
2022,9,26,7,21,1,4.18,-20.31,14,0,0,0,,,
2022,9,26,7,22,1,4.18,-20.31,14,0,0,0,,,
2022,9,26,7,23,1,4.27,-20.25,14,0,0,0,,,
2022,9,26,7,24,1,4.27,-20.25,14,0,0,0,,,
2022,9,26,7,25,1,4.41,-20.23,14,0,0,0,,,
2022,9,26,7,26,1,4.41,-20.23,14,0,0,0,,,
2022,9,26,7,27,1,4.28,-20.2,16,0,0,0,,,
2022,9,26,7,28,1,4.28,-20.2,16,0,0,0,,,
2022,9,26,7,29,1,4.5,-20.16,14,0,0,0,,,
2022,9,26,7,30,1,4.5,-20.16,14,0,0,0,,,
2022,9,26,7,31,1,4.65,-20.14,13,0,0,0,,,
2022,9,26,7,32,1,4.65,-20.14,13,0,0,0,,,
2022,9,26,7,33,1,4.7,-20.12,14,0,0,0,,,
2022,9,26,7,34,1,4.7,-20.12,14,0,0,0,,,
2022,9,26,7,35,1,4.7,-20.06,14,0,0,0,,,
2022,9,26,7,36,1,4.7,-20.06,14,0,0,0,,,
2022,9,26,7,37,1,4.59,-20.07,15,0,0,0,,,
2022,9,26,7,38,1,4.59,-20.07,15,0,0,0,,,
2022,9,26,7,39,2,4.55,-20.02,15,0,0,0,,,
2022,9,26,7,40,1,4.55,-20.02,15,0,0,0,,,
2022,9,26,7,41,1,4.65,-20,14,0,0,0,,,
2022,9,26,7,42,1,4.65,-20,14,0,0,0,,,
2022,9,26,7,43,1,4.86,-19.98,14,0,0,0,,,
2022,9,26,7,44,1,4.86,-19.98,14,0,0,0,,,
2022,9,26,7,45,1,4.87,-19.98,13,0,0,0,,,
2022,9,26,7,46,1,4.87,-19.98,13,0,0,0,,,
2022,9,26,7,47,1,4.96,-19.93,15,0,0,0,,,
2022,9,26,7,48,1,4.96,-19.93,15,0,0,0,,,
2022,9,26,7,49,1,5,-19.93,14,0,0,0,,,
2022,9,26,7,50,1,5,-19.93,14,0,0,0,,,
2022,9,26,7,51,1,5.02,-19.91,13,0,0,0,,,
2022,9,26,7,52,1,5.02,-19.91,13,0,0,0,,,
2022,9,26,7,53,1,5.15,-19.89,13,0,0,0,,,
2022,9,26,7,54,1,5.15,-19.89,13,0,0,0,,,
2022,9,26,7,55,1,5.07,-19.86,14,0,0,0,,,
2022,9,26,7,56,2,5.07,-19.86,14,0,0,0,,,
2022,9,26,7,57,1,5.17,-19.85,14,0,0,0,,,
2022,9,26,7,58,1,5.17,-19.85,14,0,0,0,,,
2022,9,26,7,59,1,5.2,-19.84,12,0,0,0,,,
2022,9,26,8,0,1,5.2,-19.84,12,0,0,0,,,
2022,9,26,8,1,1,5.25,-19.84,13,0,0,0,,,
2022,9,26,8,2,2,5.25,-19.84,13,0,0,0,,,
2022,9,26,8,3,1,5.26,-19.84,14,0,0,0,,,
2022,9,26,8,4,1,5.26,-19.84,14,0,0,0,,,
2022,9,26,8,5,1,5.38,-19.83,14,0,0,0,,,
2022,9,26,8,6,1,5.38,-19.83,14,0,0,0,,,
2022,9,26,8,7,1,5.38,-19.83,14,0,0,0,,,
2022,9,26,8,8,1,5.38,-19.83,14,0,0,0,,,
2022,9,26,8,9,1,5.45,-19.82,15,0,0,0,,,
2022,9,26,8,10,1,5.45,-19.82,15,0,0,0,,,
2022,9,26,8,11,1,5.52,-19.81,14,0,0,0,,,
2022,9,26,8,12,1,5.52,-19.81,14,0,0,0,,,
2022,9,26,8,13,1,5.59,-19.78,13,0,0,0,,,
2022,9,26,8,14,1,5.59,-19.78,13,0,0,0,,,
2022,9,26,8,15,1,5.65,-19.77,14,0,0,0,,,
2022,9,26,8,16,1,5.65,-19.77,14,0,0,0,,,
2022,9,26,8,17,1,5.68,-19.76,15,0,0,0,,,
2022,9,26,8,18,1,5.68,-19.76,15,0,0,0,,,
2022,9,26,8,19,1,5.74,-19.76,14,0,0,0,,,
2022,9,26,8,20,1,5.74,-19.76,14,0,0,0,,,
2022,9,26,8,21,1,5.84,-19.74,15,0,0,0,,,
2022,9,26,8,22,1,5.84,-19.74,15,0,0,0,,,
2022,9,26,8,23,1,5.95,-19.75,14,0,0,0,,,
2022,9,26,8,24,1,5.95,-19.75,14,0,0,0,,,
2022,9,26,8,25,1,6.04,-19.72,13,0,0,0,,,
2022,9,26,8,26,1,6.04,-19.72,13,0,0,0,,,
2022,9,26,8,27,1,5.97,-19.7,13,0,0,0,,,
2022,9,26,8,28,1,5.97,-19.7,13,0,0,0,,,
2022,9,26,8,29,1,5.95,0,13,0,0,0,,,
2022,9,26,8,30,1,5.95,0,13,0,0,0,,,
2022,9,26,8,31,2,6.03,-19.68,13,0,0,0,,,
2022,9,26,8,32,1,6.03,-19.68,13,0,0,0,,,
2022,9,26,8,33,1,5.98,-19.68,13,0,0,0,,,
2022,9,26,8,34,1,5.98,-19.68,13,0,0,0,,,
2022,9,26,8,35,1,6.16,-19.66,14,0,0,0,,,
2022,9,26,8,36,1,6.16,-19.66,14,0,0,0,,,
2022,9,26,8,37,1,6.1,-19.64,14,0,0,0,,,
2022,9,26,8,38,1,6.1,-19.64,14,0,0,0,,,
2022,9,26,8,39,1,6.11,-19.63,14,0,0,0,,,
2022,9,26,8,40,1,6.11,-19.63,14,0,0,0,,,
2022,9,26,8,41,1,6.04,-19.6,13,0,0,0,,,
2022,9,26,8,42,1,6.04,-19.6,13,0,0,0,,,
2022,9,26,8,43,1,6.2,-19.61,13,0,0,0,,,
2022,9,26,8,44,1,6.2,-19.61,13,0,0,0,,,
2022,9,26,8,45,1,6.25,-19.58,13,0,0,0,,,
2022,9,26,8,46,1,6.25,-19.58,13,0,0,0,,,
2022,9,26,8,47,1,6.39,-19.57,14,0,0,0,,,
2022,9,26,8,48,1,6.39,-19.57,14,0,0,0,,,
2022,9,26,8,49,1,6.41,-19.59,13,0,0,0,,,
2022,9,26,8,50,1,6.41,-19.59,13,0,0,0,,,
2022,9,26,8,51,1,6.49,-19.58,13,0,0,0,,,
2022,9,26,8,52,1,6.49,-19.58,13,0,0,0,,,
2022,9,26,8,53,1,6.4,-19.55,13,0,0,0,,,
2022,9,26,8,54,1,6.4,-19.55,13,0,0,0,,,
2022,9,26,8,55,1,6.58,-19.55,12,0,0,0,,,
2022,9,26,8,56,1,6.58,-19.55,12,0,0,0,,,
2022,9,26,8,57,1,6.64,-19.54,13,0,0,0,,,
2022,9,26,8,58,1,6.64,-19.54,13,0,0,0,,,
2022,9,26,8,59,1,6.64,-19.53,13,0,0,0,,,
2022,9,26,9,0,1,6.64,-19.53,13,0,0,0,,,
2022,9,26,9,1,1,6.52,-19.54,13,0,0,0,,,
2022,9,26,9,2,1,6.52,-19.54,13,0,0,0,,,
2022,9,26,9,3,1,6.52,-19.54,12,0,0,0,,,
2022,9,26,9,4,1,6.52,-19.54,12,0,0,0,,,
2022,9,26,9,5,1,6.59,-19.52,13,0,0,0,,,
2022,9,26,9,6,1,6.59,-19.52,13,0,0,0,,,
2022,9,26,9,7,2,6.47,-19.54,13,0,0,0,,,
2022,9,26,9,8,1,6.47,-19.54,13,0,0,0,,,
2022,9,26,9,9,1,6.34,-19.53,13,0,0,0,,,
2022,9,26,9,10,2,6.34,-19.53,13,0,0,0,,,
2022,9,26,9,11,1,6.62,-19.5,13,0,0,0,,,
2022,9,26,9,12,1,6.62,-19.5,13,0,0,0,,,
2022,9,26,9,13,1,6.67,-19.53,13,0,0,0,,,
2022,9,26,9,14,1,6.67,-19.53,13,0,0,0,,,
2022,9,26,9,15,1,6.91,-19.52,14,0,0,0,,,
2022,9,26,9,16,1,6.91,-19.52,14,0,0,0,,,
2022,9,26,9,17,1,6.72,-19.51,13,0,0,0,,,
2022,9,26,9,18,1,6.72,-19.51,13,0,0,0,,,
2022,9,26,9,19,1,6.74,-19.51,13,0,0,0,,,
2022,9,26,9,20,1,6.74,-19.51,13,0,0,0,,,
2022,9,26,9,21,1,6.84,-19.52,13,0,0,0,,,
2022,9,26,9,22,2,6.84,-19.52,13,0,0,0,,,
2022,9,26,9,23,1,6.91,-19.49,13,0,0,0,,,
2022,9,26,9,24,1,6.91,-19.49,13,0,0,0,,,
2022,9,26,9,25,1,7.11,-19.5,12,0,0,0,,,
2022,9,26,9,26,1,7.11,-19.5,12,0,0,0,,,
2022,9,26,9,27,1,7.32,-19.48,12,0,0,0,,,
2022,9,26,9,28,1,7.32,-19.48,12,0,0,0,,,
2022,9,26,9,29,1,7.67,-19.52,13,0,0,0,,,
2022,9,26,9,30,1,7.67,-19.52,13,0,0,0,,,
2022,9,26,9,31,1,7.76,-19.48,11,0,0,0,,,
2022,9,26,9,32,1,7.76,-19.48,11,0,0,0,,,
2022,9,26,9,33,1,7.54,-19.5,13,0,0,0,,,
2022,9,26,9,34,1,7.54,-19.5,13,0,0,0,,,
2022,9,26,9,35,1,7.4,-19.48,13,0,0,0,,,
2022,9,26,9,36,1,7.4,-19.48,13,0,0,0,,,
2022,9,26,9,37,1,7.25,-19.48,13,0,0,0,,,
2022,9,26,9,38,1,7.25,-19.48,13,0,0,0,,,
2022,9,26,9,39,1,7.28,-19.47,13,0,0,0,,,
2022,9,26,9,40,1,7.28,-19.47,13,0,0,0,,,
2022,9,26,9,41,1,7.17,-19.46,12,0,0,0,,,
2022,9,26,9,42,1,7.17,-19.46,12,0,0,0,,,
2022,9,26,9,43,1,7.14,-19.47,13,0,0,0,,,
2022,9,26,9,44,1,7.14,-19.47,13,0,0,0,,,
2022,9,26,9,45,1,7.06,-19.48,13,0,0,0,,,
2022,9,26,9,46,1,7.06,-19.48,13,0,0,0,,,
2022,9,26,9,47,1,7.07,-19.45,13,0,0,0,,,
2022,9,26,9,48,1,7.07,-19.45,13,0,0,0,,,
2022,9,26,9,49,1,7.12,-19.45,13,0,0,0,,,
2022,9,26,9,50,1,7.12,-19.45,13,0,0,0,,,
2022,9,26,9,51,1,7.21,-19.44,13,0,0,0,,,
2022,9,26,9,52,1,7.21,-19.44,13,0,0,0,,,
2022,9,26,9,53,1,7.23,-19.45,12,0,0,0,,,
2022,9,26,9,54,1,7.23,-19.45,12,0,0,0,,,
2022,9,26,9,55,1,7.18,-19.41,12,0,0,0,,,
2022,9,26,9,56,1,7.18,-19.41,12,0,0,0,,,
2022,9,26,9,57,1,7.67,-19.44,12,0,0,0,,,
2022,9,26,9,58,1,7.67,-19.44,12,0,0,0,,,
2022,9,26,9,59,1,7.67,-19.42,12,0,0,0,,,
2022,9,26,10,0,1,7.67,-19.42,12,0,0,0,,,
2022,9,26,10,1,1,7.76,-19.42,12,0,0,0,,,
2022,9,26,10,2,2,7.76,-19.42,12,0,0,0,,,
2022,9,26,10,3,1,7.62,-19.39,12,0,0,0,,,
2022,9,26,10,4,1,7.62,-19.39,12,0,0,0,,,
2022,9,26,10,5,1,7.56,-19.41,13,0,0,0,,,
2022,9,26,10,6,1,7.56,-19.41,13,0,0,0,,,
2022,9,26,10,7,1,7.87,-19.4,13,0,0,0,,,
2022,9,26,10,8,1,7.87,-19.4,13,0,0,0,,,
2022,9,26,10,9,1,7.78,-19.4,13,0,0,0,,,
2022,9,26,10,10,1,7.78,-19.4,13,0,0,0,,,
2022,9,26,10,11,1,7.73,-19.39,13,0,0,0,,,
2022,9,26,10,12,1,7.73,-19.39,13,0,0,0,,,
2022,9,26,10,13,1,7.73,-19.4,13,0,0,0,,,
2022,9,26,10,14,2,7.73,-19.4,13,0,0,0,,,
2022,9,26,10,15,1,7.62,-19.38,13,0,0,0,,,
2022,9,26,10,16,1,7.62,-19.38,13,0,0,0,,,
2022,9,26,10,17,1,7.45,-19.37,13,0,0,0,,,
2022,9,26,10,18,1,7.45,-19.37,13,0,0,0,,,
2022,9,26,10,19,1,7.55,-19.35,12,0,0,0,,,
2022,9,26,10,20,2,7.55,-19.35,12,0,0,0,,,
2022,9,26,10,21,1,7.61,-19.33,13,0,0,0,,,
2022,9,26,10,22,2,7.61,-19.33,13,0,0,0,,,
2022,9,26,10,23,1,7.68,-19.34,12,0,0,0,,,
2022,9,26,10,24,1,7.68,-19.34,12,0,0,0,,,
2022,9,26,10,25,5,7.73,-19.3,12,0,0,0,,,
2022,9,26,10,26,1,7.73,-19.3,12,0,0,0,,,
2022,9,26,10,27,1,7.5,-19.3,13,0,0,0,,,
2022,9,26,10,28,1,7.5,-19.3,13,0,0,0,,,
2022,9,26,10,29,1,7.75,-19.29,13,0,0,0,,,
2022,9,26,10,30,2,7.75,-19.29,13,0,0,0,,,
2022,9,26,10,31,1,7.81,-19.26,13,0,0,0,,,
2022,9,26,10,32,1,7.81,-19.26,13,0,0,0,,,
2022,9,26,10,33,1,7.94,-19.27,13,0,0,0,,,
2022,9,26,10,34,2,7.94,-19.27,13,0,0,0,,,
2022,9,26,10,35,2,7.77,-19.26,13,0,0,0,,,
2022,9,26,10,36,2,7.77,-19.26,13,0,0,0,,,
2022,9,26,10,37,1,7.84,-19.24,12,0,0,0,,,
2022,9,26,10,38,1,7.84,-19.24,12,0,0,0,,,
2022,9,26,10,39,1,7.77,-19.24,13,0,0,0,,,
2022,9,26,10,40,1,7.77,-19.24,13,0,0,0,,,
2022,9,26,10,41,2,7.8,-19.21,12,0,0,0,,,
2022,9,26,10,42,1,7.8,-19.21,12,0,0,0,,,
2022,9,26,10,43,1,7.79,-19.23,13,0,0,0,,,
2022,9,26,10,44,1,7.79,-19.23,13,0,0,0,,,
2022,9,26,10,45,1,7.6,-19.23,12,0,0,0,,,
2022,9,26,10,46,1,7.6,-19.23,12,0,0,0,,,
2022,9,26,10,47,1,7.59,-19.2,12,0,0,0,,,
2022,9,26,10,48,1,7.59,-19.2,12,0,0,0,,,
2022,9,26,10,49,1,7.79,-19.18,13,0,0,0,,,
2022,9,26,10,50,1,7.79,-19.18,13,0,0,0,,,
2022,9,26,10,51,1,8.01,-19.16,12,0,0,0,,,
2022,9,26,10,52,1,8.01,-19.16,12,0,0,0,,,
2022,9,26,10,53,1,8.02,-19.18,13,0,0,0,,,
2022,9,26,10,54,2,8.02,-19.18,13,0,0,0,,,
2022,9,26,10,55,1,8.13,-19.17,13,0,0,0,,,
2022,9,26,10,56,1,8.13,-19.17,13,0,0,0,,,
2022,9,26,10,57,1,8.1,-19.15,12,0,0,0,,,
2022,9,26,10,58,1,8.1,-19.15,12,0,0,0,,,
2022,9,26,10,59,1,8,-19.14,12,0,0,0,,,
2022,9,26,11,0,1,8,-19.14,12,0,0,0,,,
2022,9,26,11,1,1,7.85,-19.14,12,0,0,0,,,
2022,9,26,11,2,1,7.85,-19.14,12,0,0,0,,,
2022,9,26,11,3,1,7.89,-19.13,12,0,0,0,,,
2022,9,26,11,4,1,7.89,-19.13,12,0,0,0,,,
2022,9,26,11,5,1,7.81,-19.11,13,0,0,0,,,
2022,9,26,11,6,2,7.81,-19.11,13,0,0,0,,,
2022,9,26,11,7,1,7.69,-19.14,13,0,0,0,,,
2022,9,26,11,8,1,7.69,-19.14,13,0,0,0,,,
2022,9,26,11,9,1,7.86,-19.12,12,0,0,0,,,
2022,9,26,11,10,1,7.86,-19.12,12,0,0,0,,,
2022,9,26,11,11,1,8.06,-19.12,13,0,0,0,,,
2022,9,26,11,12,1,8.06,-19.12,13,0,0,0,,,
2022,9,26,11,13,1,8.01,-19.08,13,0,0,0,,,
2022,9,26,11,14,1,8.01,-19.08,13,0,0,0,,,
2022,9,26,11,15,1,8.16,-19.1,13,0,0,0,,,
2022,9,26,11,16,1,8.16,-19.1,13,0,0,0,,,
2022,9,26,11,17,1,8.27,-19.09,13,0,0,0,,,
2022,9,26,11,18,1,8.27,-19.09,13,0,0,0,,,
2022,9,26,11,19,1,8.53,-19.08,12,0,0,0,,,
2022,9,26,11,20,1,8.53,-19.08,12,0,0,0,,,
2022,9,26,11,21,1,8.36,-19.08,12,0,0,0,,,
2022,9,26,11,22,2,8.36,-19.08,12,0,0,0,,,
2022,9,26,11,23,1,8.21,-19.04,13,0,0,0,,,
2022,9,26,11,24,1,8.21,-19.04,13,0,0,0,,,
2022,9,26,11,25,1,8.28,-19.02,14,0,0,0,,,
2022,9,26,11,26,1,8.28,-19.02,14,0,0,0,,,
2022,9,26,11,27,1,8.4,-19.02,14,0,0,0,,,
2022,9,26,11,28,1,8.4,-19.02,14,0,0,0,,,
2022,9,26,11,29,1,8.45,-19.02,13,0,0,0,,,
2022,9,26,11,30,1,8.45,-19.02,13,0,0,0,,,
2022,9,26,11,31,1,8.28,-19.01,14,0,0,0,,,
2022,9,26,11,32,1,8.28,-19.01,14,0,0,0,,,
2022,9,26,11,33,1,8.35,-18.99,14,0,0,0,,,
2022,9,26,11,34,1,8.35,-18.99,14,0,0,0,,,
2022,9,26,11,35,1,8.35,-18.96,13,0,0,0,,,
2022,9,26,11,36,1,8.35,-18.96,13,0,0,0,,,
2022,9,26,11,37,1,8.35,-18.93,14,0,0,0,,,
2022,9,26,11,38,1,8.35,-18.93,14,0,0,0,,,
2022,9,26,11,39,1,8.35,-18.89,15,0,0,0,,,
2022,9,26,11,40,2,8.35,-18.89,15,0,0,0,,,
2022,9,26,11,41,1,8.28,-18.89,14,0,0,0,,,
2022,9,26,11,42,1,8.28,-18.89,14,0,0,0,,,
2022,9,26,11,43,1,8.51,-18.88,15,0,0,0,,,
2022,9,26,11,44,1,8.51,-18.88,15,0,0,0,,,
2022,9,26,11,45,1,8.59,-18.84,14,0,0,0,,,
2022,9,26,11,46,1,8.59,-18.84,14,0,0,0,,,
2022,9,26,11,47,1,8.93,-18.84,14,0,0,0,,,
2022,9,26,11,48,1,8.93,-18.84,14,0,0,0,,,
2022,9,26,11,49,1,8.94,-18.79,13,0,0,0,,,
2022,9,26,11,50,1,8.94,-18.79,13,0,0,0,,,
2022,9,26,11,51,1,8.82,-18.75,14,0,0,0,,,
2022,9,26,11,52,1,8.82,-18.75,14,0,0,0,,,
2022,9,26,11,53,1,8.73,-18.72,14,0,0,0,,,
2022,9,26,11,54,2,8.73,-18.72,14,0,0,0,,,
2022,9,26,11,55,1,8.69,-18.66,13,0,0,0,,,
2022,9,26,11,56,1,8.69,-18.66,13,0,0,0,,,
2022,9,26,11,57,1,8.93,-18.64,14,0,0,0,,,
2022,9,26,11,58,1,8.93,-18.64,14,0,0,0,,,
2022,9,26,11,59,1,8.9,-18.59,13,0,0,0,,,
2022,9,26,12,0,1,8.9,-18.59,13,0,0,0,,,
2022,9,26,12,1,1,8.86,-18.56,13,0,0,0,,,
2022,9,26,12,2,1,8.86,-18.56,13,0,0,0,,,
2022,9,26,12,3,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,4,2,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,5,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,6,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,7,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,8,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,9,2,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,10,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,11,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,12,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,13,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,14,2,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,15,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,16,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,17,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,18,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,19,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,20,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,21,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,22,2,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,23,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,24,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,25,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,26,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,27,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,28,1,8.9,-18.52,13,0,0,0,,,
2022,9,26,12,29,1,8.94,-18.18,14,0,0,0,,,
2022,9,26,12,30,1,8.94,-18.18,14,0,0,0,,,
2022,9,26,12,31,1,9.22,-18.14,14,0,0,0,,,
2022,9,26,12,32,1,9.22,-18.14,14,0,0,0,,,
2022,9,26,12,33,1,9.34,-18.16,14,0,0,0,,,
2022,9,26,12,34,1,9.34,-18.16,14,0,0,0,,,
2022,9,26,12,35,1,9.33,-18.11,13,0,0,0,,,
2022,9,26,12,36,1,9.33,-18.11,13,0,0,0,,,
2022,9,26,12,37,1,9.09,-18.08,14,0,0,0,,,
2022,9,26,12,38,1,9.09,-18.08,14,0,0,0,,,
2022,9,26,12,39,1,9.02,-18.08,13,0,0,0,,,
2022,9,26,12,40,1,9.02,-18.08,13,0,0,0,,,
2022,9,26,12,41,1,8.8,-18.04,14,0,0,0,,,
2022,9,26,12,42,1,8.8,-18.04,14,0,0,0,,,
2022,9,26,12,43,1,8.98,-18.03,14,0,0,0,,,
2022,9,26,12,44,2,8.98,-18.03,14,0,0,0,,,
2022,9,26,12,45,1,9.25,-18.01,15,0,0,0,,,
2022,9,26,12,46,1,9.25,-18.01,15,0,0,0,,,
2022,9,26,12,47,1,9.07,-17.98,15,0,0,0,,,
2022,9,26,12,48,1,9.07,-17.98,15,0,0,0,,,
2022,9,26,12,49,1,8.96,-17.97,14,0,0,0,,,
2022,9,26,12,50,1,8.96,-17.97,14,0,0,0,,,
2022,9,26,12,51,1,8.82,-17.94,14,0,0,0,,,
2022,9,26,12,52,1,8.82,-17.94,14,0,0,0,,,
2022,9,26,12,53,2,8.92,-17.93,14,0,0,0,,,
2022,9,26,12,54,1,8.92,-17.93,14,0,0,0,,,
2022,9,26,12,55,1,8.98,-17.88,13,0,0,0,,,
2022,9,26,12,56,1,8.98,-17.88,13,0,0,0,,,
2022,9,26,12,57,1,8.95,-17.89,13,0,0,0,,,
2022,9,26,12,58,1,8.95,-17.89,13,0,0,0,,,
2022,9,26,12,59,1,8.88,-17.84,13,0,0,0,,,
2022,9,26,13,0,1,8.88,-17.84,13,0,0,0,,,
2022,9,26,13,1,1,8.76,-17.84,13,0,0,0,,,
2022,9,26,13,2,1,8.76,-17.84,13,0,0,0,,,
2022,9,26,13,3,1,8.92,-17.8,14,0,0,0,,,
2022,9,26,13,4,1,8.92,-17.8,14,0,0,0,,,
2022,9,26,13,5,1,8.81,-17.79,14,0,0,0,,,
2022,9,26,13,6,2,8.81,-17.79,14,0,0,0,,,
2022,9,26,13,7,1,8.72,-17.76,14,0,0,0,,,
2022,9,26,13,8,1,8.72,-17.76,14,0,0,0,,,
2022,9,26,13,9,1,8.73,-17.74,15,0,0,0,,,
2022,9,26,13,10,1,8.73,-17.74,15,0,0,0,,,
2022,9,26,13,11,1,9.07,-17.73,15,0,0,0,,,
2022,9,26,13,12,1,9.07,-17.73,15,0,0,0,,,
2022,9,26,13,13,1,8.93,-17.72,14,0,0,0,,,
2022,9,26,13,14,1,8.93,-17.72,14,0,0,0,,,
2022,9,26,13,15,1,8.69,-17.7,14,0,0,0,,,
2022,9,26,13,16,1,8.69,-17.7,14,0,0,0,,,
2022,9,26,13,17,1,8.69,-17.71,14,0,0,0,,,
2022,9,26,13,18,1,8.69,-17.71,14,0,0,0,,,
2022,9,26,13,19,1,8.78,-17.68,15,0,0,0,,,
2022,9,26,13,20,1,8.78,-17.68,15,0,0,0,,,
2022,9,26,13,21,1,8.83,-17.66,15,0,0,0,,,
2022,9,26,13,22,1,8.83,-17.66,15,0,0,0,,,
2022,9,26,13,23,1,8.96,-17.63,13,0,0,0,,,
2022,9,26,13,24,1,8.96,-17.63,13,0,0,0,,,
2022,9,26,13,25,1,8.87,-17.64,14,0,0,0,,,
2022,9,26,13,26,1,8.87,-17.64,14,0,0,0,,,
2022,9,26,13,27,1,8.67,-17.6,15,0,0,0,,,
2022,9,26,13,28,2,8.67,-17.6,15,0,0,0,,,
2022,9,26,13,29,1,8.66,-17.54,15,0,0,0,,,
2022,9,26,13,30,1,8.66,-17.54,15,0,0,0,,,
2022,9,26,13,31,1,8.5,-17.51,14,0,0,0,,,
2022,9,26,13,32,1,8.5,-17.51,14,0,0,0,,,
2022,9,26,13,33,1,8.61,-17.5,13,0,0,0,,,
2022,9,26,13,34,2,8.61,-17.5,13,0,0,0,,,
2022,9,26,13,35,1,8.62,-17.48,14,0,0,0,,,
2022,9,26,13,36,1,8.62,-17.48,14,0,0,0,,,
2022,9,26,13,37,1,8.58,-17.46,13,0,0,0,,,
2022,9,26,13,38,1,8.58,-17.46,13,0,0,0,,,
2022,9,26,13,39,1,8.53,-17.45,13,0,0,0,,,
2022,9,26,13,40,1,8.53,-17.45,13,0,0,0,,,
2022,9,26,13,41,1,8.43,-17.43,13,0,0,0,,,
2022,9,26,13,42,1,8.43,-17.43,13,0,0,0,,,
2022,9,26,13,43,1,8.52,-17.45,12,0,0,0,,,
2022,9,26,13,44,1,8.52,-17.45,12,0,0,0,,,
2022,9,26,13,45,1,8.54,-17.45,13,0,0,0,,,
2022,9,26,13,46,1,8.54,-17.45,13,0,0,0,,,
2022,9,26,13,47,1,8.77,-17.47,14,0,0,0,,,
2022,9,26,13,48,1,8.77,-17.47,14,0,0,0,,,
2022,9,26,13,49,1,8.63,-17.49,14,0,0,0,,,
2022,9,26,13,50,1,8.63,-17.49,14,0,0,0,,,
2022,9,26,13,51,1,8.8,-17.5,15,0,0,0,,,
2022,9,26,13,52,1,8.8,-17.5,15,0,0,0,,,
2022,9,26,13,53,1,8.74,-17.48,17,0,0,0,,,
2022,9,26,13,54,1,8.74,-17.48,17,0,0,0,,,
2022,9,26,13,55,1,8.6,-17.51,17,0,0,0,,,
2022,9,26,13,56,1,8.6,-17.51,17,0,0,0,,,
2022,9,26,13,57,1,8.43,-17.51,16,0,0,0,,,
2022,9,26,13,58,1,8.43,-17.51,16,0,0,0,,,
2022,9,26,13,59,1,8.46,-17.5,16,0,0,0,,,
2022,9,26,14,0,1,8.46,-17.5,16,0,0,0,,,
2022,9,26,14,1,1,8.43,-17.48,16,0,0,0,,,
